,name,price,store,image,story,category,location,vegan
720,campbell's chunky soup,$1.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333313/1635946212/medium,save $1.30,meat,Kingston,FALSE
721,cantaloupe,,Giant Tiger,https://cdn.flippenterprise.net/page_items/240333202/1635969261/large.jpg,save $1 ea.,meat,Kingston,FALSE
722,carnation evaporated milk,2/ $3.00 or $1.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333174/1635946763/medium,,meat,Kingston,FALSE
723,cavendish farms potato wedges or onion rings,$5.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240331988/1635946582/medium,save $2.20,meat,Kingston,FALSE
724,christie snack packs,$1.87,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333103/1635947177/medium,save up to 62¢,meat,Kingston,FALSE
725,clover leaf canned salmon,$2.47,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333070/1635946752/medium,save $1,meat,Kingston,FALSE
726,club house gravy,$0.88,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333113/1635946265/medium,save 59¢,meat,Kingston,FALSE
727,coca-cola soft drinks,$1.25,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333326/1635947106/medium,save 72¢,meat,Kingston,FALSE
728,coffee mate coffee creamer,$3.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333039/1635946380/medium,save 80¢,meat,Kingston,FALSE
729,concord bakery spice donuts,member price $2.47,Giant Tiger,https://cdn.flippenterprise.net/page_items/240333210/1635969269/large.jpg,,meat,Kingston,FALSE
730,cuisine adventures soup or chill,$5.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333294/1635933715/medium,save $1,meat,Kingston,FALSE
731,cuisine adventures soup,$5.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333293/1635933716/medium,save $1,meat,Kingston,FALSE
732,dare crackers,$1.88,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333099/1635946403/medium,save up to $1.09,meat,Kingston,FALSE
733,dare whippet or viva puffs,2/ $4.50 or $2.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333321/1635947107/medium,,meat,Kingston,FALSE
734,e.d. smith canned pure pumpkin,$2.88,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333180/1635933788/medium,save 1.39,meat,Kingston,FALSE
735,el monterey taquitos or quesadillas,$9.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240332065/1635946703/medium,save $1,meat,Kingston,FALSE
736,frank's or montana's or st. hubert sauce,$3.67,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333318/1635946817/medium,save up to 2.32,meat,Kingston,FALSE
737,frito-lay chips,3/ $8.00 or $2.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333083/1635933815/medium,,meat,Kingston,FALSE
738,frito-lay chips or snacks,3/ $8.00 or $2.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333085/1635946402/medium,,meat,Kingston,FALSE
739,fruite or tetley beverages,2/ $3.00 or $1.77,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333093/1635946753/medium,,meat,Kingston,FALSE
740,giant value fries,member price $1.67,Giant Tiger,https://cdn.flippenterprise.net/page_items/240333204/1635969262/large.jpg,,meat,Kingston,FALSE
741,gallo olive oil,$5.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333183/1635946246/medium,save $3,meat,Kingston,FALSE
742,giant value coconut,member price $1.97,Giant Tiger,https://cdn.flippenterprise.net/page_items/240333207/1635969265/large.jpg,,meat,Kingston,FALSE
743,giant value coffee filters,member price $0.97,Giant Tiger,https://cdn.flippenterprise.net/page_items/240333201/1635969259/large.jpg,,meat,Kingston,FALSE
744,giant value baking nuts,$2.47,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333179/1635947178/medium,save 50¢,meat,Kingston,FALSE
745,giant value bread,$1.00,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333140/1635946589/medium,save up to $1.97,meat,Kingston,FALSE
746,giant value buns,$1.00,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333141/1635946591/medium,save up to $1.97,meat,Kingston,FALSE
747,giant value frozen vegetables,$1.98,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333283/1635933716/medium,save up to 79¢,meat,Kingston,FALSE
748,giant value honey bear,$3.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333181/1635933787/medium,save up to 80¢,meat,Kingston,FALSE
749,gold label ham steak,$3.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333295/1635946153/medium,save $2,meat,Kingston,FALSE
750,heinz mayonnaise,$3.47,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333068/1635946400/medium,save up to 50¢,meat,Kingston,FALSE
751,high liner fish,$4.99,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333014/1635933713/medium,save up to $3.48,meat,Kingston,FALSE
752,international delight creamer,$4.27,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240332062/1635946438/medium,save 50¢,meat,Kingston,FALSE
753,janes breaded chicken,$4.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333142/1635933647/medium,over half off!,meat,Kingston,FALSE
754,kraft deluxe pasta and cheese,member price $3.27,Giant Tiger,https://cdn.flippenterprise.net/page_items/240333205/1635969263/large.jpg,,meat,Kingston,FALSE
755,kellogg's eggo waffles or pancakes,$2.88,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333287/1635946609/medium,save up to 89¢,meat,Kingston,FALSE
756,kellogg's pop-tarts,3/ $6.00 or $2.47-2.77,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333323/1635946410/medium,,meat,Kingston,FALSE
757,kellogg's rice krispies squares,3/ $6.00 or $2.47-2.77,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333322/1635946408/medium,,meat,Kingston,FALSE
758,kinder calendar,$9.98,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333171/1635946765/medium,save 2.50,meat,Kingston,FALSE
759,kozy shack tapioca,$2.77,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333300/1635946178/medium,save up to $1.21,meat,Kingston,FALSE
760,kraft cool whip,$2.88,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333288/1635933714/medium,save up to 89¢,meat,Kingston,FALSE
761,kraft miracle whip,$3.47,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333066/1635946200/medium,save up to 50¢,meat,Kingston,FALSE
762,lactantia butter,$3.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333176/1635946639/medium,save $2,meat,Kingston,FALSE
763,lactantia milk,$4.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333302/1635946609/medium,save up to 1.30,meat,Kingston,FALSE
764,laura secord chocolate caramel pie,$5.47,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333306/1635946271/medium,save $1.50,meat,Kingston,FALSE
765,leadbetters peameal bacon,$5.47,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240332069/1635946764/medium,save 50¢,meat,Kingston,FALSE
766,leaf licorice or wine gums,$4.98,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240332008/1635946131/medium,"hot buy, save $1",meat,Kingston,FALSE
767,leaf wine gums,$4.98,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240332010/1635946590/medium,save $1,meat,Kingston,FALSE
768,m&m's cookies,$3.47,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333307/1635946610/medium,save 1.50,meat,Kingston,FALSE
769,maison isabelle loaf cakes,$2.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333044/1635946744/medium,save $1,meat,Kingston,FALSE
770,marie callender's lasagna,$10.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333292/1635933715/medium,save $2.80,meat,Kingston,FALSE
771,maxwell house coffee pods,$4.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333121/1635946754/medium,save $3,meat,Kingston,FALSE
772,mott's garden cocktail,$1.00,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333076/1635947104/medium,over half off!,meat,Kingston,FALSE
773,olivieri sauce,2/ $8.00,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333298/1635946178/medium,,meat,Kingston,FALSE
774,orville redenbacher popcorn,$3.47,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240332063/1635933919/medium,save 50¢,meat,Kingston,FALSE
775,party on frozen dippers,$4.99,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333290/1635946612/medium,save $1,meat,Kingston,FALSE
776,paterson's scottish shortbread fi ngers or waterbridge cookie barrel cookies,2/ $3.00 or $1.98,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240332070/1635946439/medium,,meat,Kingston,FALSE
777,pearl milling company syrup,$2.50,Giant Tiger,https://cdn.flippenterprise.net/page_items/240333320/1635969293/large.jpg,save up to 27¢,meat,Kingston,FALSE
778,pepsi drinks,2/ $10.00 or $5.47,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240332067/1635946826/medium,,meat,Kingston,FALSE
779,piller's sausage,$4.88,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333296/1635946380/medium,save up to $1.09,meat,Kingston,FALSE
780,pineapple,$2.47,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240331986/1635946125/medium,,meat,Kingston,FALSE
781,planters peanut butter,$3.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333182/1635946245/medium,save up to 80¢,meat,Kingston,FALSE
782,planters peanuts,$2.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333079/1635947104/medium,save up to $1,meat,Kingston,FALSE
783,post cereal,$1.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240332000/1635946129/medium,save up to $2.70,meat,Kingston,FALSE
784,powerade soda,$1.00,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333095/1635946753/medium,save up to 25¢,meat,Kingston,FALSE
785,primo canned tomatoes,$1.27,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333315/1635947105/medium,save up to 50¢,meat,Kingston,FALSE
786,primo canned beans,$1.27,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333314/1635933877/medium,save up to 50¢,meat,Kingston,FALSE
787,quaker instant oatmeal,$2.50,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333072/1635946753/medium,save up to 27¢,meat,Kingston,FALSE
788,"redpath brown, yellow or icing sugar",$1.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333175/1635933907/medium,save 80¢,meat,Kingston,FALSE
789,ristorante pizza,$2.98,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240331996/1635933645/medium,save $2,meat,Kingston,FALSE
790,robin hood flour,$4.47,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333177/1635946432/medium,save up to $1.50,meat,Kingston,FALSE
791,robin hood or five roses flour,$4.47,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333178/1635946766/medium,save up to $1.50,meat,Kingston,FALSE
792,rubschlager bread,$1.88,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333061/1635946200/medium,save up to 1.61,meat,Kingston,FALSE
793,shirriff pie filling or pie crust mix,2/ $3.00 or $1.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333173/1635933786/medium,,meat,Kingston,FALSE
794,silk alternative milk,2/ $7.00 or $4.17,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333035/1635946608/medium,,meat,Kingston,FALSE
795,spalding bacon,$2.47,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240331990/1635933644/medium,over half off!,meat,Kingston,FALSE
796,st hubert sauce,$3.67,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333319/1635946630/medium,save up to $2.32,meat,Kingston,FALSE
797,stagg chili stagg canned chili,$2.77,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333316/1635947105/medium,save 50¢,meat,Kingston,FALSE
798,stagg canned chili,$2.77,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333317/1635946209/medium,save 50¢,meat,Kingston,FALSE
799,stampede pork button bones,$3.99,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333286/1635933714/medium,save $1.01,meat,Kingston,FALSE
800,stewart's soda,$1.00,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333097/1635946265/medium,save up to 25¢,meat,Kingston,FALSE
801,stouffer's entrees,$2.47,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333285/1635946610/medium,save 50¢,meat,Kingston,FALSE
802,sunkist snack packs,$1.87,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333105/1635933755/medium,save up to 63¢,meat,Kingston,FALSE
803,timothy's coffee pods,$4.97,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333119/1635946405/medium,save $3,meat,Kingston,FALSE
804,underwood meat spreads,2/ $5.00 or $2.97,Giant Tiger,https://cdn.flippenterprise.net/page_items/240333211/1635969270/large.jpg,,meat,Kingston,FALSE
805,vachon snack cakes,2/ $5.00 or 2.97-$3.67,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333325/1635946408/medium,,meat,Kingston,FALSE
806,waterbridge belgian chocolate,$3.98,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333165/1635321884/medium,save $1,meat,Kingston,FALSE
807,waterbridge just creams chocolate,$0.99,Giant Tiger,https://cdn.flippenterprise.net/page_items/240333161/1635969258/large.jpg,save 26¢,meat,Kingston,FALSE
808,ben & jerry's ice cream tubs or magnum novelties,$3.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823094/489755d6-380f-11ec-9f77-0e1ba86a8db4/medium,rollback,meat,Kingston,FALSE
809,cavendish farms premium frozen fries,$2.47,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823084/32340370-380f-11ec-944d-0efae983d694/medium,rollback,meat,Kingston,FALSE
810,cheemo perogies,$1.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823094/4528461c-380f-11ec-9f77-0e1ba86a8db4/medium,rollback,meat,Kingston,FALSE
811,"gardein plant-based meals, breakfast patties, supreme burger or bowls",2/ $9.00 or $5.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823157/518238aa-380f-11ec-945e-0e7faade0358/medium,multi,meat,Kingston,FALSE
812,mccain crinkle cut or regular fries or hashbrowns,$1.77,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823126/3bdd384c-380f-11ec-93d9-0e7faade0358/medium,rollback,meat,Kingston,FALSE
813,"michelina's entrees, light entrees or zap'ems",$0.88,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823084/31ddc398-380f-11ec-944d-0efae983d694/medium,save $1,meat,Kingston,FALSE
814,"nestle drumstick, del monte novelties or real dairy confectionery tubs 1.5 l",$4.44,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823126/3c42e3cc-380f-11ec-93d9-0e7faade0358/medium,rollback,meat,Kingston,FALSE
815,boost diabetic drink,3/ $25.00 or $9.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823157/3dd6d73e-380f-11ec-945e-0e7faade0358/medium,multi,meat,Kingston,FALSE
816,christie cookies,$3.37,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823094/4463472c-380f-11ec-9f77-0e1ba86a8db4/medium,rollback,meat,Kingston,FALSE
817,glucerna,$8.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823157/5a502cee-380f-11ec-945e-0e7faade0358/medium,,meat,Kingston,FALSE
818,goldfish crackers,4/ $8.00 or $2.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823108/31aa297a-380f-11ec-a1fa-0edc53c25ee6/medium,multi,meat,Kingston,FALSE
819,natural spring water,$1.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823084/31829400-380f-11ec-944d-0efae983d694/medium,save $1,meat,Kingston,FALSE
820,roar electrolyte drinks,$2.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823157/45eaceb2-380f-11ec-945e-0e7faade0358/medium,,meat,Kingston,FALSE
821,all-purpose potatoes,$1.77,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823084/3136752a-380f-11ec-944d-0efae983d694/medium,save 3.20,meat,Kingston,FALSE
822,beefsteak tomatoes,$1.97 lb,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823116/3d2b1282-380f-11ec-89f7-0e7faade0358/medium,,meat,Kingston,FALSE
823,bulk gala apples,$1.27 lb,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823116/3d2d842c-380f-11ec-89f7-0e7faade0358/medium,,meat,Kingston,FALSE
824,celery stalks,$1.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823157/3dd9730e-380f-11ec-945e-0e7faade0358/medium,,meat,Kingston,FALSE
825,green cabbage,$0.67 lb,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823126/42560104-380f-11ec-93d9-0e7faade0358/medium,,meat,Kingston,FALSE
826,rainbow peppers,$3.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823116/5a51fc72-380f-11ec-89f7-0e7faade0358/medium,,meat,Kingston,FALSE
827,red or green seedless grapes,$2.47 lb,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823116/5b9b2392-380f-11ec-89f7-0e7faade0358/medium,,meat,Kingston,FALSE
828,white cauliflower,$3.47,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823157/3d612020-380f-11ec-945e-0e7faade0358/medium,,meat,Kingston,FALSE
829,your fresh market whole white mushrooms,$1.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823116/3d9e828a-380f-11ec-89f7-0e7faade0358/medium,,meat,Kingston,FALSE
830,your fresh market™ carrots,$1.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823126/3e0bbc7e-380f-11ec-93d9-0e7faade0358/medium,,meat,Kingston,FALSE
831,your fresh market™ white mushrooms,$1.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823126/3d785b0a-380f-11ec-93d9-0e7faade0358/medium,,meat,Kingston,FALSE
832,betty crocker cake mix or icing,4/ $5.00 or 1.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823108/3168ccdc-380f-11ec-a1fa-0edc53c25ee6/medium,multiple,meat,Kingston,FALSE
833,bragg apple cider vinegar,$7.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823157/3e611336-380f-11ec-945e-0e7faade0358/medium,,meat,Kingston,FALSE
834,"dairy isle regular, low- fat or fat-free evaporated milk",$1.77,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823126/3bd814ac-380f-11ec-93d9-0e7faade0358/medium,,meat,Kingston,FALSE
835,"e.d, smith no sugar added syrup",$2.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823157/52815434-380f-11ec-945e-0e7faade0358/medium,,meat,Kingston,FALSE
836,fairlife milk,$4.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823126/3cd2aafc-380f-11ec-93d9-0e7faade0358/medium,,meat,Kingston,FALSE
837,fiorfiore pasta sauce 341 ml or pasta 500 g,$1.67,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823108/3426fb88-380f-11ec-a1fa-0edc53c25ee6/medium,,meat,Kingston,FALSE
